Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType
13124	12	1144	美丽即正义Ⅳ	拥有美观值达到6500房间4间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13124			4	13124				宿舍	13123					
13125	12	1142	美丽即正义Ⅴ	拥有美观值达到6500房间6间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13125			6	13125				宿舍	13124					
13126	12	1160	极度舒适Ⅰ	拥有舒适值达到6500的房间1间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13126			1	13126				宿舍	14007					
13127	12	1158	极度舒适Ⅱ	拥有舒适值达到6500的房间2间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13127			2	13127				宿舍	13126					
13128	12	1156	极度舒适Ⅲ	拥有舒适值达到6500的房间3间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13128			3	13128				宿舍	13127					
13129	12	1154	极度舒适Ⅳ	拥有舒适值达到6500的房间4间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13129			4	13129				宿舍	13128					
13130	12	1152	极度舒适Ⅴ	拥有舒适值达到6500的房间6间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13130			6	13130				宿舍	13129					
13131	12	1140	实用主义Ⅰ	拥有实用值达到6500房间1间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13131			1	13131				宿舍	14007					
13132	12	1138	实用主义Ⅱ	拥有实用值达到6500房间2间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13132			2	13132				宿舍	13131					
13133	12	1136	实用主义Ⅲ	拥有实用值达到6500房间3间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13133			3	13133				宿舍	13132					
13134	12	1134	实用主义Ⅳ	拥有实用值达到6500房间4间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13134			4	13134				宿舍	13133					
13135	12	1132	实用主义Ⅴ	拥有实用值达到6500房间6间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13135			6	13135				宿舍	13134					
13136	12	1130	家，甜蜜的家Ⅰ	拥有属性总值达到12000房间1间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13136			1	13136				宿舍	14007					
13137	12	1128	家，甜蜜的家Ⅱ	拥有属性总值达到12000房间2间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13137			2	13137				宿舍	13136					
13138	12	1126	家，甜蜜的家Ⅲ	拥有属性总值达到12000房间3间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13138			3	13138				宿舍	13137					
13139	12	1124	家，甜蜜的家Ⅳ	拥有属性总值达到12000房间4间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13139			4	13139				宿舍	13138					
13140	12	1122	家，甜蜜的家Ⅴ	拥有属性总值达到12000房间6间	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13140			6	13140				宿舍	13139					
30001	3	9910	（幻痛part.1）	幻痛囚笼首通1次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30001			1	3000100	30001			通关						
30002	3	9900	（幻痛part.1）	幻痛囚笼首通2次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30002			2	3000200	30002			通关						
30003	3	9890	（幻痛part.1）	幻痛囚笼首通3次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30003			3	3000300	30003			通关						
30004	3	9880	（幻痛part.1）	幻痛囚笼首通4次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30004			4	3000400	30004			通关						
30005	3	9870	（幻痛part.1）	幻痛囚笼首通5次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30005			5	3000500	30005			通关						
30006	3	9860	（幻痛part.1）	幻痛囚笼首通6次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30006			6	3000600	30006			通关						
30007	3	9850	（幻痛part.1）	幻痛囚笼首通7次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30007			7	3000700	30007			通关						
30008	3	9840	（幻痛part.1）	幻痛囚笼首通8次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30008			8	3000800	30008			通关						
30009	3	9830	（幻痛part.1）	幻痛囚笼首通9次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30009			9	3000900	30009			通关						
30010	3	9820	（幻痛part.1）	幻痛囚笼首通10次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30010			10	3001000	30010			通关						
30011	3	9810	（幻痛part.1）	讨伐值累积20万	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30011			200000	3001100	30011			目标						
30012	3	9800	（幻痛part.1）	讨伐值累积40万	Assets/Product/Texture/Image/IconTask/TaskIconChallenge02.png					30012			400000	3001200	30012			目标						
30013	3	9790	（战区part.1）	纷争战区首通1次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30013			1	3001300	30013			通关						
30014	3	9780	（战区part.1）	纷争战区首通2次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30014			2	3001400	30014			通关						
30015	3	9770	（战区part.1）	纷争战区首通3次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30015			3	3001500	30015			通关						
30016	3	9760	（战区part.1）	纷争战区首通4次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30016			4	3001600	30016			通关						
30017	3	9750	（战区part.1）	纷争战区首通5次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30017			5	3001700	30017			通关						
30018	3	9740	（战区part.1）	纷争战区首通6次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30018			6	3001800	30018			通关						
30019	3	9730	（战区part.1）	个人积分累积10万	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30019			100000	3001900	30019			目标						
30020	3	9720	（战区part.2）	纷争战区首通7次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30020			7	3002000	30020			通关						
30021	3	9710	（战区part.2）	纷争战区首通8次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30021			8	3002100	30021			通关						
30022	3	9700	（战区part.2）	纷争战区首通9次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30022			9	3002200	30022			通关						
30023	3	9690	（战区part.2）	纷争战区首通10次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30023			10	3002300	30023			通关						
30024	3	9680	（战区part.2）	纷争战区首通11次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30024			11	3002400	30024			通关						
30025	3	9670	（战区part.2）	纷争战区首通12次	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30025			12	3002500	30025			通关						
30026	3	9660	（战区part.2）	个人积分累积20万	Assets/Product/Texture/Image/IconTask/TaskIconChallenge01.png					30026			200000	3002600	30026			目标						
50000	5	9970	活动通关Ⅰ	通关普通剧情1-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50000			1	50000	500000			通关						
50001	5	9960	活动通关Ⅱ	通关普通剧情1-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50001			1	50001	500010			通关						
50002	5	9950	活动通关Ⅲ	通关普通剧情1-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50002			1	50002	500020			通关						
50003	5	9940	活动通关Ⅳ	通关普通剧情1-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50003			1	50003	500030			通关						
50004	5	9930	活动通关Ⅴ	通关普通剧情1-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50004			1	50004	500040			通关						
50005	5	9920	活动登录Ⅰ	累积登录1天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50005			1	50005				登录						
50006	5	9910	活动登录Ⅱ	累积登录2天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50006			2	50006				登录						
50007	5	9900	活动登录Ⅲ	累积登录3天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50007			3	50007				登录						
50008	5	9890	活动登录Ⅳ	累积登录4天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50008			4	50008				登录						
50009	5	9880	活动登录Ⅴ	累积登录5天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50009			5	50009				登录						
50010	5	9870	活动登录Ⅵ	累积登录6天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50010			6	50010				登录						
50011	5	9860	活动登录Ⅶ	累积登录7天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50011			7	50011				登录						
50012	5	9850	活动登录Ⅷ	累积登录8天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50012			8	50012				登录						
50013	5	9840	活动登录Ⅸ	累积登录9天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50013			9	50013				登录						
50014	5	9830	活动登录Ⅹ	累积登录10天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50014			10	50014				登录						
50015	5	9820	活动登录ⅩⅠ	累积登录11天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50015			11	50015				登录						
50016	5	9810	活动登录ⅩⅡ	累积登录12天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50016			12	50016				登录						
50017	5	9800	活动登录ⅩⅢ	累积登录13天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50017			13	50017				登录						
50018	5	9790	活动登录ⅩⅣ	累积登录14天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50018			14	50018				登录						
50019	5	9780	活动登录ⅩⅤ	累积登录15天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50019			15	50019				登录						
50020	5	12000	研发支持Ⅰ	指挥官等级到达10级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50020			10	50020				目标						
50021	5	11900	动力充能Ⅰ	指挥官等级到达20级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50021			20	50021				目标						
50022	5	11800	动力充能Ⅱ	指挥官等级到达30级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50022			30	50022				目标						
50023	5	11700	研发支持Ⅱ	指挥官等级到达35级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50023			35	50023				目标						
50024	5	11600	动力充能Ⅲ	指挥官等级到达40级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50024			40	50024				目标						
50025	5	11500	动力充能Ⅳ	指挥官等级到达45级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50025			45	50025				目标						
50026	5	11400	研发支持Ⅲ	指挥官等级到达50级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					50026			50	50026				目标						
