StageId	Name	Description	Icon	BgmId	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]
30060401	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060402	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060403	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30060501	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060502	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060503	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30060601	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060602	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060603	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30060701	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060702	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060703	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30060801	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060802	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060803	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30060901	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30060902	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30060903	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30061001	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30061002	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30061003	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30061101	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30061102	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30061103	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30061201	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30061202	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30061203	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
30061301	赏金任务	这是一关赏金任务		101				1		2				1			0																									3												4	1							2			Rectangle			1	2	3
30061302	赏金任务	这是一关赏金任务		101				1		2				2			0																									3												4	1							2			Rectangle			1	2	3
30061303	赏金任务	这是一关赏金任务		101				1		2				3			0																									3												4	1							2			Rectangle			1	2	3
12010102	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300					110101010	11010101	110101	11010101				12	30								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12010202	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			12	300	12010102				110101010	11010101	110101	11010101				12	30								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12010302	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			12	300	12010202				110101010	11010101	110101	11010101				12	30								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12020103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300	12010302				110201010	11020101	110201	11020101				12	60								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12020203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			12	300	12020103				110201010	11020101	110201	11020101				12	60								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12020303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			12	300	12020203				110201010	11020101	110201	11020101				12	60								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12030103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300	12020303				110301010	11030101	110301	11030101				12	90								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12030203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			12	300	12030103				110301010	11030101	110301	11030101				12	90								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12030303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			12	300	12030203				110301010	11030101	110301	11030101				12	90								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12040103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300	12030303				110401010	11040101	110401	11040101				12	120								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12040203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			12	300	12040103				110401010	11040101	110401	11040101				12	120								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12040303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			12	300	12040203				110401010	11040101	110401	11040101				12	120								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12050103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300	12040303				110501010	11050101	110501	11050101				12	150								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12050203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			12	300	12050103				110501010	11050101	110501	11050101				12	150								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12050303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			12	300	12050203				110501010	11050101	110501	11050101				12	150								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12060103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			12	300	12050303				110601010	11060101	110601	11060101				12	180								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12060203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			16	300	12060103				110601010	11060101	110601	11060101				16	180								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12060303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			16	300	12060203				110601010	11060101	110601	11060101				16	180								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12070103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			16	300	12060303				110701010	11070101	110701	11070101				16	210								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12070203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			16	300	12070103				110701010	11070101	110701	11070101				16	210								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12070303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			16	300	12070203				110701010	11070101	110701	11070101				16	210								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12080103	渗透侦查	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						1	60		0			16	300	12070303				110801010	11080101	110801	11080101				16	240								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12080203	联合攻坚	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						2	60		0			16	300	12080103				110801010	11080101	110801	11080101				16	240								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12080303	据点争夺	描述	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png	103				1						3	60		0			16	300	12080203				110801010	11080101	110801	11080101				16	240								3	击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Rectangle			1	2	3
12010101	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12010201	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12010301	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12020101	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12020201	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12020301	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12030101	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12030201	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12030301	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12040101	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12040201	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12040301	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12050101	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
12050201	描述	描述	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab03.png	103				1									0																									3																							Square			1	2	3
